SalePrice,Overall Qual,Gr Liv Area,Garage Cars,Total Bsmt SF,Year Built,Year Remod/Add,Full Bath,Foundation_PConc,Fireplaces,BsmtFin Type 1_GLQ,Mas Vnr Area,Neighborhood_NridgHt,BsmtFin SF 1
157000,6,1434,2.0,1434.0,1974,1974,2,False,1,False,440.0,False,844.0
345000,8,2704,2.0,1952.0,1972,1995,2,False,3,True,0.0,False,1410.0
189500,6,1608,2.0,945.0,1997,1997,2,True,1,False,0.0,False,847.0
270000,8,2283,3.0,1008.0,2003,2003,2,True,1,True,188.0,False,850.0
189000,7,1628,2.0,384.0,1996,1997,2,True,1,True,32.0,False,284.0
377500,9,1746,3.0,1746.0,2006,2007,2,True,2,True,160.0,False,1320.0
168500,7,1474,2.0,384.0,1995,1996,2,True,1,False,22.0,False,0.0
375000,8,2522,2.0,2208.0,2004,2005,2,True,1,True,0.0,False,1965.0
278000,8,1659,2.0,1501.0,2000,2000,2,True,1,True,0.0,False,1158.0
240000,8,1478,2.0,1418.0,1998,1998,2,True,0,True,0.0,False,341.0
239500,8,1734,2.0,1587.0,1995,1996,2,True,0,True,0.0,False,741.0
177500,7,1382,2.0,384.0,1998,1998,2,True,1,True,0.0,False,189.0
185000,7,1718,2.0,832.0,1998,1998,2,True,1,False,40.0,False,0.0
191000,6,1636,2.0,952.0,1998,1999,2,True,1,True,0.0,False,476.0
178000,6,1571,2.0,799.0,1993,1994,2,True,1,False,0.0,False,0.0
185000,6,1470,2.0,680.0,1993,1993,2,True,1,False,68.0,False,310.0
181316,6,1516,2.0,707.0,1994,1995,2,True,1,True,0.0,False,600.0
166000,6,1190,2.0,1181.0,1993,1993,2,True,1,False,45.0,False,0.0
178000,6,1593,2.0,808.0,1992,1993,2,True,1,False,0.0,False,0.0
174000,6,1481,2.0,702.0,1994,1995,2,True,1,False,0.0,False,0.0
173000,6,1167,2.0,1158.0,1992,1992,2,True,0,True,106.0,False,560.0
225000,7,1983,2.0,978.0,1999,1999,2,True,1,True,344.0,False,694.0
180500,7,1442,2.0,1424.0,1990,1990,2,True,0,False,0.0,False,0.0
187500,8,1360,2.0,1220.0,1984,1984,1,False,1,True,0.0,False,1036.0
372500,8,2046,3.0,2046.0,2008,2008,2,True,1,False,464.0,False,0.0
260000,7,1530,2.0,1530.0,2005,2005,2,True,1,False,16.0,False,1274.0
185000,5,1934,2.0,1122.0,1977,1977,2,True,1,False,157.0,False,400.0
260000,7,2353,2.0,845.0,1980,1980,2,False,1,True,278.0,False,692.0
181000,6,1586,2.0,1362.0,1979,1998,2,False,1,False,0.0,False,0.0
82500,7,1411,2.0,1386.0,1977,1977,2,False,1,False,209.0,False,822.0
215000,6,1602,2.0,1602.0,1977,2000,2,False,1,False,126.0,False,1246.0
154000,7,2050,2.0,832.0,1978,1978,2,False,1,False,256.0,False,0.0
200000,6,1671,2.0,1427.0,1978,1986,2,True,1,False,101.0,False,363.0
249000,7,2673,2.0,1043.0,1980,1991,2,False,1,False,229.0,False,602.0
187500,7,1472,2.0,1372.0,1980,1980,2,False,2,True,225.0,False,1036.0
184000,6,1707,2.0,1140.0,1978,1998,2,True,1,False,144.0,False,832.0
278000,8,2524,2.0,2524.0,1981,1981,2,True,1,False,0.0,False,1104.0
157000,7,1601,2.0,1271.0,1978,1978,2,False,1,False,206.0,False,704.0
152000,7,1370,2.0,1090.0,1976,1976,2,False,1,False,189.0,False,0.0
197500,5,1868,2.0,780.0,1976,1976,2,False,1,False,44.0,False,381.0
240900,7,1884,2.0,926.0,2003,2003,2,True,1,True,0.0,False,622.0
263435,8,1935,2.0,832.0,2009,2009,2,True,0,True,110.0,False,544.0
220000,8,1874,2.0,1058.0,2000,2001,2,True,1,False,0.0,False,0.0
235000,8,1811,2.0,972.0,2002,2002,2,True,1,True,0.0,False,225.0
213000,5,1621,2.0,1621.0,1975,1975,2,False,2,False,161.0,False,1333.0
167900,6,1116,2.0,1116.0,1974,1974,2,False,1,False,196.0,False,888.0
158000,7,1193,2.0,1176.0,1975,1975,2,False,1,False,0.0,False,636.0
165000,6,1350,2.0,1064.0,1974,1974,2,False,1,False,174.0,False,0.0
158000,6,2119,2.0,689.0,1972,1972,2,False,1,False,333.0,False,0.0
136000,5,1792,0.0,896.0,1974,1974,2,False,0,False,0.0,False,0.0
148500,5,1002,2.0,1002.0,1970,1970,1,False,0,False,76.0,False,828.0
156000,6,1026,2.0,1026.0,1969,2005,1,False,0,True,0.0,False,439.0
128000,5,1180,2.0,1180.0,1970,1970,1,False,0,False,0.0,False,0.0
143000,5,1050,1.0,1043.0,1971,1971,1,False,0,False,178.0,False,500.0
76500,4,864,2.0,864.0,1970,1970,1,False,0,False,0.0,False,726.0
120500,4,864,2.0,864.0,1970,1970,1,False,0,False,0.0,False,375.0
124500,4,864,2.0,864.0,1970,1970,1,False,0,False,0.0,False,191.0
97000,4,864,2.0,864.0,1971,1971,1,False,0,False,0.0,False,524.0
130000,4,864,2.0,864.0,1971,2006,1,False,0,False,0.0,False,240.0
111000,6,987,1.0,483.0,1973,1973,1,False,0,False,504.0,False,254.0
125000,5,1365,2.0,765.0,1970,1970,1,False,0,False,312.0,False,765.0
112000,5,1302,1.0,630.0,1971,1971,2,False,0,False,142.0,False,0.0
97000,6,987,1.0,483.0,1972,1972,1,False,0,False,425.0,False,110.0
118000,6,987,1.0,483.0,1972,2007,1,False,0,False,510.0,False,162.0
119500,5,1302,1.0,630.0,1972,1972,2,False,0,False,268.0,False,231.0
143750,6,958,2.0,958.0,1976,1976,2,False,0,False,0.0,False,958.0
146000,6,1548,2.0,804.0,1976,1976,2,False,1,False,0.0,False,306.0
148500,6,1456,2.0,855.0,1976,1976,2,False,1,False,0.0,False,566.0
123000,7,1055,2.0,1057.0,1975,1975,2,False,1,False,0.0,False,435.0
147000,6,1322,2.0,855.0,1974,1974,2,False,1,False,0.0,False,257.0
137900,6,1456,2.0,855.0,1977,1977,2,False,1,False,0.0,False,389.0
147000,6,1548,2.0,804.0,1978,1978,2,False,1,False,0.0,False,320.0
148500,6,1441,2.0,855.0,1978,1978,2,False,1,False,0.0,False,311.0
138000,6,1456,2.0,855.0,1978,1978,2,False,1,False,0.0,False,279.0
128500,7,836,1.0,836.0,1976,1976,1,False,0,False,0.0,False,536.0
100000,5,892,1.0,892.0,1967,1967,1,False,0,False,60.0,False,432.0
148800,5,1120,2.0,864.0,1966,2004,1,True,1,False,165.0,False,644.0
337500,10,1718,3.0,1700.0,2006,2007,2,True,1,True,230.0,True,1172.0
462000,9,2772,3.0,1776.0,2007,2007,3,True,3,True,726.0,True,1360.0
325000,9,1652,2.0,1652.0,2006,2007,2,True,2,True,300.0,True,1572.0
256300,8,1600,3.0,1566.0,2007,2007,2,True,1,False,640.0,True,0.0
253293,8,2042,3.0,2042.0,2008,2009,2,True,1,False,306.0,True,0.0
398800,9,2690,3.0,1365.0,2009,2009,2,True,1,True,0.0,True,986.0
335000,9,2184,3.0,1104.0,2008,2008,2,True,1,True,154.0,True,936.0
404000,9,2020,3.0,2020.0,2008,2008,2,True,1,True,450.0,True,1232.0
402861,10,2020,3.0,2006.0,2009,2009,2,False,1,True,305.0,True,1436.0
451950,10,2296,3.0,1722.0,2008,2008,2,True,1,True,420.0,True,1338.0
360000,9,1736,3.0,1736.0,2008,2008,2,True,1,False,302.0,True,0.0
296000,8,1782,3.0,1782.0,2004,2005,2,True,2,True,238.0,True,1531.0
409900,8,2520,3.0,1508.0,2007,2007,2,True,1,True,20.0,True,1230.0
255500,8,1717,3.0,1709.0,2006,2006,2,True,1,False,250.0,True,0.0
335000,9,1743,3.0,1739.0,2008,2008,2,True,1,True,284.0,True,1015.0
274900,8,1713,3.0,1713.0,2004,2005,2,True,1,True,262.0,True,1088.0
300000,9,1531,3.0,1504.0,2006,2006,2,True,1,True,122.0,True,1037.0
324000,9,1808,3.0,1774.0,2008,2008,2,True,1,True,285.0,True,1142.0
350000,9,2224,3.0,1462.0,2004,2005,2,True,1,True,216.0,True,1170.0
280000,8,1836,3.0,1836.0,2004,2005,2,True,1,True,42.0,True,1039.0
284000,8,1629,3.0,3206.0,2003,2004,2,True,1,True,296.0,True,1124.0
269500,7,1760,2.0,1760.0,2003,2004,2,True,1,False,418.0,True,1262.0
233170,7,1502,2.0,1502.0,2009,2009,2,True,0,False,268.0,True,0.0
386250,10,2392,3.0,2392.0,2003,2003,2,True,1,True,922.0,True,56.0
445000,9,2452,3.0,2452.0,2003,2003,2,True,1,True,724.0,True,1972.0
290000,8,2400,3.0,1082.0,2003,2004,3,True,1,False,186.0,True,0.0
255900,8,1606,3.0,1598.0,2006,2006,2,True,1,False,383.0,True,0.0
213000,6,1358,2.0,1358.0,2005,2005,2,True,1,False,240.0,True,836.0
196000,6,1306,2.0,1306.0,2005,2005,2,True,1,False,135.0,True,900.0
184500,6,1306,2.0,1306.0,2005,2005,2,True,1,True,135.0,True,881.0
212500,7,1358,2.0,1350.0,2007,2008,2,True,1,True,176.0,True,876.0
230000,7,1314,2.0,1314.0,2007,2008,2,True,1,True,166.0,True,904.0
382500,8,2200,3.0,2200.0,2003,2004,2,True,1,True,470.0,True,1557.0
320000,9,1884,2.0,1884.0,2008,2009,2,True,1,True,308.0,True,800.0
248500,9,1456,2.0,1451.0,2008,2008,2,True,1,False,500.0,True,0.0
286500,8,1712,3.0,1712.0,2002,2003,2,True,1,True,270.0,True,1196.0
254000,8,1324,2.0,1324.0,2006,2006,2,True,1,True,176.0,True,863.0
173000,7,1405,2.0,1405.0,2003,2003,2,True,1,False,163.0,True,0.0
173000,7,1626,2.0,764.0,2003,2004,2,True,0,True,106.0,True,567.0
184000,7,1456,2.0,728.0,2005,2005,2,True,1,False,0.0,False,0.0
167800,6,1490,2.0,745.0,2005,2006,2,True,1,False,0.0,False,0.0
174000,6,1484,2.0,742.0,2005,2005,2,True,1,False,0.0,False,0.0
174000,6,1560,2.0,684.0,2005,2005,2,True,1,False,0.0,False,0.0
174000,7,1555,3.0,1373.0,2007,2007,2,True,1,False,130.0,False,0.0
175900,7,1569,3.0,1386.0,2007,2007,2,True,1,False,130.0,False,988.0
192500,7,1555,2.0,1373.0,2005,2006,2,True,1,True,16.0,False,16.0
181000,7,1504,2.0,1346.0,2005,2006,2,True,1,True,16.0,False,16.0
180000,7,1220,2.0,1220.0,2005,2006,2,True,1,True,16.0,False,16.0
160200,7,1145,2.0,1145.0,2005,2006,2,True,1,True,11.0,False,16.0
188500,7,1432,2.0,716.0,2004,2005,2,True,1,True,0.0,False,425.0
200000,6,2267,2.0,1010.0,2002,2002,2,True,1,False,0.0,False,0.0
170000,7,1374,2.0,384.0,2004,2005,2,True,1,False,0.0,False,0.0
189500,7,1630,2.0,868.0,2004,2005,2,True,1,False,200.0,False,0.0
184100,8,1419,2.0,408.0,2002,2002,2,True,1,True,0.0,False,353.0
195500,7,1594,2.0,846.0,2004,2004,2,True,1,False,0.0,False,0.0
192000,7,1489,2.0,782.0,2003,2003,2,True,1,True,0.0,False,652.0
178000,7,1342,2.0,698.0,2003,2003,2,True,1,True,0.0,False,494.0
207500,7,1314,2.0,1314.0,2007,2008,2,True,1,True,166.0,True,904.0
236000,7,2256,2.0,952.0,2000,2000,2,True,1,True,0.0,False,300.0
257500,8,2004,3.0,870.0,2002,2002,2,True,1,True,0.0,False,651.0
244000,6,2054,2.0,992.0,2000,2000,2,True,1,True,40.0,False,695.0
167000,7,1374,2.0,384.0,2004,2004,2,True,0,True,0.0,False,241.0
179000,6,1800,2.0,982.0,2000,2000,2,True,1,False,16.0,False,0.0
190000,6,1514,2.0,794.0,2000,2000,2,True,1,True,0.0,False,683.0
156000,7,1430,2.0,384.0,1999,2000,2,True,1,False,0.0,False,0.0
245000,7,2312,3.0,1177.0,1999,1999,2,True,1,False,210.0,False,913.0
181000,6,1675,2.0,841.0,1999,1999,2,True,1,False,0.0,False,0.0
214000,7,2060,2.0,992.0,1999,1999,2,True,1,False,298.0,False,772.0
168000,7,1430,2.0,384.0,1999,1999,2,True,1,False,0.0,False,0.0
337000,8,2365,3.0,1252.0,1999,1999,2,True,1,True,673.0,False,1163.0
403000,8,2794,3.0,1462.0,1995,1996,2,True,1,True,506.0,False,689.0
327000,8,2687,3.0,1455.0,2000,2000,2,True,2,True,150.0,False,1173.0
340000,8,2450,3.0,1284.0,1998,1998,2,True,1,True,731.0,False,781.0
336000,8,2612,3.0,1225.0,1998,1999,2,True,1,True,975.0,False,854.0
265000,7,2344,3.0,1264.0,1996,1997,2,True,1,False,921.0,False,0.0
315000,8,2063,3.0,2024.0,1994,1995,2,True,2,False,634.0,False,236.0
260000,7,2646,3.0,1347.0,1993,1993,2,True,1,True,256.0,False,987.0
260000,7,2061,2.0,1070.0,1995,1996,2,True,1,True,286.0,False,816.0
263550,8,2232,2.0,1173.0,1993,1994,2,True,1,True,372.0,False,624.0
402000,8,2448,3.0,1629.0,1994,2005,2,True,1,True,528.0,False,1361.0
248000,7,1850,2.0,973.0,1994,1994,2,True,1,True,0.0,False,595.0
244600,8,1468,3.0,1468.0,2008,2009,2,True,1,False,72.0,False,0.0
275000,8,1696,3.0,1696.0,2008,2008,2,True,0,False,240.0,False,0.0
257500,8,1658,3.0,1614.0,2008,2008,2,True,1,False,294.0,False,0.0
287090,8,1578,3.0,1573.0,2008,2009,2,True,1,False,194.0,False,0.0
275500,8,1702,3.0,1702.0,2007,2007,2,True,1,True,260.0,False,1294.0
245000,8,1432,2.0,1422.0,2006,2006,2,True,1,True,206.0,False,379.0
253000,7,1971,2.0,1113.0,2005,2005,2,True,1,True,0.0,False,341.0
252678,7,1852,2.0,900.0,2009,2009,2,True,1,True,0.0,False,822.0
210000,8,1590,2.0,768.0,2008,2008,2,True,0,False,0.0,False,0.0
208300,6,1218,2.0,1218.0,2009,2009,2,True,0,True,0.0,False,27.0
225000,7,1436,2.0,1436.0,2008,2009,2,True,0,False,0.0,False,0.0
229456,8,1314,2.0,1300.0,2009,2009,2,True,0,True,72.0,False,936.0
229800,7,1402,2.0,1402.0,2008,2008,2,True,0,False,0.0,False,0.0
250000,9,1530,3.0,1530.0,2007,2008,2,True,1,False,120.0,False,0.0
370878,9,1766,3.0,1766.0,2009,2009,2,True,1,True,162.0,False,1121.0
238500,8,1448,2.0,1372.0,2006,2007,2,True,1,True,238.0,False,24.0
310000,10,2007,3.0,1017.0,2008,2008,2,True,1,True,160.0,False,765.0
270000,8,1795,3.0,900.0,2006,2006,2,True,1,True,121.0,False,682.0
252000,8,1953,3.0,1082.0,2005,2006,2,True,1,False,0.0,False,0.0
241000,7,1550,2.0,1092.0,2006,2007,2,True,0,True,100.0,False,812.0
264500,8,1836,2.0,1836.0,2008,2009,2,True,1,False,288.0,False,0.0
291000,7,1662,3.0,1652.0,2006,2007,2,True,1,True,0.0,False,1430.0
263000,7,2094,2.0,912.0,2003,2004,2,True,1,False,0.0,False,0.0
185000,7,1221,2.0,1221.0,2004,2005,2,True,0,True,0.0,False,410.0
234500,7,1553,2.0,1553.0,2003,2004,2,True,0,True,0.0,False,771.0
209000,7,1653,2.0,812.0,2003,2003,2,True,0,True,0.0,False,410.0
159000,7,1218,2.0,1218.0,2007,2007,1,True,0,False,0.0,False,0.0
152000,7,1141,2.0,1141.0,2006,2006,1,True,0,True,0.0,False,54.0
143500,6,1158,0.0,1158.0,2004,2004,1,True,0,False,0.0,False,0.0
193000,7,1812,2.0,835.0,2004,2004,2,True,0,False,0.0,False,0.0
203000,8,1512,3.0,1512.0,2004,2004,2,True,0,False,264.0,False,516.0
184900,7,1200,2.0,1176.0,2003,2003,2,True,0,True,0.0,False,833.0
159000,7,1114,2.0,1114.0,2004,2005,1,True,0,False,0.0,False,0.0
142000,5,1114,0.0,1114.0,2004,2004,1,True,0,False,0.0,False,0.0
153000,5,1114,2.0,1114.0,2003,2004,2,True,0,True,0.0,False,836.0
224243,7,1450,3.0,1450.0,2008,2009,2,True,0,False,140.0,False,0.0
220000,7,2122,2.0,913.0,1996,1997,2,True,1,True,132.0,False,637.0
257000,8,1844,2.0,1844.0,2005,2006,2,True,1,True,366.0,False,976.0
189000,7,1434,2.0,1454.0,2001,2001,2,True,1,True,0.0,False,20.0
171500,6,1730,2.0,816.0,1992,1992,2,True,0,True,0.0,False,52.0
120000,6,1217,1.0,626.0,1980,1980,1,False,1,False,0.0,False,0.0
145000,6,1332,2.0,1332.0,1990,1991,2,True,0,False,0.0,False,0.0
184000,7,1540,2.0,754.0,1994,1994,2,True,0,False,0.0,False,36.0
162000,6,1400,2.0,676.0,1986,1986,2,False,0,False,141.0,False,331.0
160000,6,1882,2.0,0.0,1981,1981,2,False,2,False,0.0,False,0.0
82000,4,841,1.0,721.0,1950,1950,1,False,0,False,0.0,False,0.0
76000,6,784,2.0,784.0,1928,1950,1,False,0,False,0.0,False,0.0
110000,5,980,2.0,980.0,1962,1962,1,False,0,False,0.0,False,68.0
135000,5,980,2.0,980.0,1977,1977,1,False,0,False,153.0,False,560.0
141000,5,864,2.0,864.0,1961,1961,1,False,0,True,0.0,False,660.0
122000,5,864,1.0,864.0,1961,1961,1,False,0,False,0.0,False,864.0
124100,5,1020,1.0,1024.0,1965,1965,2,False,0,False,0.0,False,544.0
129000,5,912,1.0,912.0,1963,1995,1,False,0,False,0.0,False,624.0
131400,5,1144,1.0,864.0,1961,1983,1,False,1,False,0.0,False,594.0
62383,5,864,1.0,864.0,1965,1965,1,False,1,False,0.0,False,553.0
123000,5,912,1.0,912.0,1962,1962,1,False,0,False,60.0,False,140.0
275000,8,2014,3.0,2014.0,1980,1980,2,False,2,False,115.0,False,1733.0
235000,7,1755,2.0,975.0,1991,2008,2,True,1,True,196.0,False,601.0
280750,7,3005,3.0,1376.0,2004,2005,2,True,1,False,0.0,False,0.0
164500,6,1224,2.0,612.0,2009,2009,2,True,0,False,76.0,False,0.0
173733,6,1224,2.0,612.0,2009,2009,2,True,0,True,76.0,False,294.0
222000,6,1726,2.0,1726.0,2008,2008,2,True,1,False,280.0,False,0.0
195000,6,1256,2.0,1145.0,2008,2008,1,True,1,True,252.0,False,962.0
172500,6,1471,2.0,729.0,1999,1999,2,True,0,True,894.0,False,381.0
180000,6,1512,2.0,756.0,2000,2000,2,True,0,True,513.0,False,507.0
156000,7,1452,2.0,691.0,1999,1999,2,True,0,True,218.0,False,549.0
172500,8,1739,2.0,970.0,1999,2000,2,True,0,True,456.0,False,649.0
318750,8,1694,2.0,1694.0,1977,2008,2,False,1,True,450.0,False,1252.0
211500,8,1226,2.0,1226.0,1981,1981,1,False,2,True,0.0,False,960.0
241600,7,1740,2.0,1740.0,1981,1981,1,False,0,False,0.0,False,121.0
180500,8,2499,2.0,392.0,1976,1976,2,False,1,False,200.0,False,0.0
150000,4,1620,2.0,1281.0,1976,1993,2,False,1,False,0.0,False,1116.0
154000,6,1556,2.0,727.0,1968,1968,1,False,0,False,0.0,False,298.0
185000,6,1442,2.0,1442.0,1970,1970,2,False,1,False,571.0,False,0.0
185750,6,1489,2.0,1489.0,1968,1968,2,False,1,False,0.0,False,0.0
200000,7,2090,2.0,1107.0,1973,1973,2,False,2,False,240.0,False,859.0
206000,7,2067,2.0,752.0,1974,1974,2,False,2,True,0.0,False,560.0
162000,6,1395,2.0,723.0,1972,1972,1,False,1,False,0.0,False,593.0
256900,6,2640,2.0,932.0,1967,1997,2,True,1,False,256.0,False,0.0
197900,6,1724,2.0,1680.0,1967,1976,1,False,1,False,359.0,False,528.0
163000,5,1336,2.0,1288.0,1969,1969,2,False,1,False,128.0,False,553.0
113000,6,1216,1.0,1216.0,1969,1969,1,False,0,False,200.0,False,955.0
230000,7,2288,2.0,908.0,1977,1992,1,True,2,True,283.0,False,432.0
167900,6,1334,2.0,1350.0,1977,1977,2,False,1,False,360.0,False,686.0
213250,7,1680,2.0,1650.0,1998,1999,2,True,1,False,0.0,False,144.0
227000,8,1665,2.0,810.0,2001,2001,2,True,0,True,0.0,False,643.0
130000,5,864,1.0,864.0,1967,1967,1,True,0,False,0.0,False,648.0
143000,5,1568,2.0,1568.0,1967,1967,1,False,0,False,0.0,False,0.0
117500,5,925,1.0,925.0,1965,1965,1,False,0,False,0.0,False,338.0
168500,7,2061,2.0,1165.0,1974,1974,2,False,1,False,252.0,False,698.0
172500,6,1320,2.0,1232.0,1971,1971,2,False,1,True,509.0,False,962.0
161500,6,1342,2.0,1372.0,1967,1967,2,False,1,False,0.0,False,251.0
141500,4,894,2.0,894.0,1960,1960,1,False,1,False,0.0,False,734.0
118000,5,864,1.0,864.0,1959,1959,1,False,0,False,0.0,False,403.0
127500,6,864,1.0,864.0,1959,1959,1,False,0,False,0.0,False,612.0
140000,4,1362,3.0,1040.0,1957,1957,1,False,1,False,160.0,False,775.0
177625,5,1728,2.0,1048.0,1956,1956,2,False,1,False,70.0,False,625.0
110000,5,1776,3.0,1584.0,1958,1958,2,False,0,False,95.0,False,0.0
167000,6,1516,2.0,1516.0,1964,1964,1,False,0,False,180.0,False,196.0
153000,5,1313,2.0,1313.0,1961,1995,1,False,1,False,217.0,False,310.0
145100,5,1292,2.0,1292.0,1964,1964,1,False,2,False,144.0,False,998.0
154000,5,1154,2.0,1154.0,1966,1966,1,False,1,False,200.0,False,740.0
177500,5,2140,2.0,744.0,1965,1965,2,False,1,False,0.0,False,388.0
158000,6,1445,2.0,1127.0,1964,1964,1,False,1,False,115.0,False,564.0
124500,5,1041,1.0,1041.0,1959,1959,1,False,0,False,132.0,False,991.0
174500,6,1576,2.0,1208.0,1961,1961,1,False,1,False,90.0,False,568.0
122000,5,960,1.0,960.0,1955,1955,1,False,0,False,0.0,False,100.0
82500,4,708,0.0,420.0,1940,1950,1,False,0,False,0.0,False,280.0
110000,5,1203,1.0,709.0,1950,1950,1,False,1,False,161.0,False,185.0
149500,6,1505,2.0,1505.0,1953,1953,1,False,1,False,90.0,False,1024.0
175000,6,1691,2.0,1680.0,1967,1967,1,False,0,False,0.0,False,1173.0
167000,6,1644,2.0,1416.0,1953,1953,1,False,2,True,238.0,False,1285.0
128900,5,1050,1.0,1050.0,1956,1956,1,False,0,False,0.0,False,504.0
140000,6,1668,1.0,856.0,1950,2005,1,False,0,False,0.0,False,120.0
147000,5,1113,1.0,1113.0,1950,2007,1,False,1,False,0.0,False,607.0
124000,5,1584,3.0,1584.0,1967,1967,2,False,0,False,0.0,False,0.0
187500,6,1453,2.0,1453.0,1961,1961,2,False,1,False,3.0,False,1312.0
159000,6,1394,2.0,1394.0,1963,1963,1,False,2,False,247.0,False,609.0
256000,6,1567,2.0,1562.0,1966,2008,2,False,2,False,210.0,False,1387.0
205000,7,1986,2.0,768.0,1965,1990,2,False,3,False,176.0,False,454.0
193500,6,2142,1.0,896.0,1968,1968,2,False,1,False,576.0,False,448.0
110000,6,1392,2.0,1392.0,1968,1968,1,False,2,False,216.0,False,0.0
104900,4,1738,1.0,715.0,1920,2007,2,False,1,False,0.0,False,0.0
150000,5,1144,1.0,1169.0,1956,1956,1,False,0,False,164.0,False,856.0
156500,6,1478,2.0,1478.0,1957,1957,1,False,2,False,0.0,False,189.0
176000,7,1329,2.0,1329.0,1960,1960,1,False,2,False,128.0,False,544.0
149500,6,988,1.0,988.0,1959,1998,2,False,0,False,0.0,False,708.0
139000,6,1632,1.0,1240.0,1958,1988,2,False,1,False,183.0,False,620.0
155000,6,1215,1.0,1215.0,1958,1998,1,False,0,False,176.0,False,585.0
120000,5,1202,1.0,1202.0,1956,1956,1,False,0,False,0.0,False,435.0
153000,5,1382,1.0,1382.0,1955,1955,1,False,0,False,0.0,False,172.0
144000,4,1200,1.0,1200.0,1956,1956,1,False,2,False,0.0,False,155.0
176000,6,1382,2.0,1362.0,1962,1962,1,False,1,False,399.0,False,672.0
153000,5,1297,2.0,1297.0,1954,1990,1,False,1,False,650.0,False,1213.0
135000,5,1866,2.0,1866.0,1958,1958,2,True,0,False,657.0,False,0.0
131000,6,1062,1.0,1062.0,1954,1954,1,False,0,False,80.0,False,490.0
123000,5,1319,1.0,608.0,1953,1953,1,True,0,False,0.0,False,428.0
126000,5,1112,2.0,631.0,1951,1951,1,False,0,False,0.0,False,308.0
115000,4,1005,2.0,1005.0,1955,1955,1,False,1,False,0.0,False,0.0
164900,5,1363,1.0,1008.0,1951,2000,1,False,2,False,70.0,False,650.0
113000,5,793,1.0,793.0,1945,1950,1,False,0,False,0.0,False,700.0
145500,5,1031,1.0,1031.0,1952,2005,1,False,0,True,0.0,False,931.0
102900,5,1210,1.0,0.0,1953,1953,1,False,0,False,140.0,False,0.0
95000,3,1699,2.0,978.0,1900,1970,2,False,0,False,0.0,False,440.0
152500,7,1527,2.0,699.0,1948,1999,1,False,1,False,0.0,False,699.0
129900,5,1200,1.0,1200.0,1950,1950,1,False,0,False,0.0,False,390.0
132000,6,972,1.0,972.0,1948,2002,1,False,1,False,0.0,False,680.0
99900,3,792,1.0,792.0,1958,1958,1,False,0,False,0.0,False,0.0
135000,5,1656,1.0,660.0,1916,1987,2,False,0,False,0.0,False,0.0
149000,5,1352,2.0,676.0,1939,2006,2,False,0,False,0.0,False,0.0
114000,4,1039,1.0,405.0,1900,2003,1,False,0,False,0.0,False,0.0
109500,5,792,1.0,768.0,1924,2006,1,False,0,False,0.0,False,0.0
125000,5,1078,1.0,1054.0,1925,1950,1,False,0,False,0.0,False,0.0
142900,4,2377,2.0,1313.0,1915,1950,2,False,1,False,0.0,False,0.0
156500,7,1690,2.0,560.0,1910,2008,2,True,0,False,0.0,False,0.0
59000,2,599,0.0,416.0,1940,1950,1,True,0,False,0.0,False,0.0
105000,4,1374,1.0,840.0,1920,1950,1,True,0,False,0.0,False,315.0
106000,5,846,2.0,720.0,1920,1950,1,False,0,False,0.0,False,0.0
78500,3,725,1.0,630.0,1890,1998,1,False,0,False,0.0,False,0.0
190000,6,2544,3.0,1248.0,1969,1969,2,False,0,False,480.0,False,0.0
154000,6,1380,1.0,1380.0,1963,1963,1,False,0,False,295.0,False,384.0
163000,6,1040,2.0,1040.0,1967,1967,1,False,1,False,0.0,False,872.0
200000,5,2634,4.0,1248.0,1969,1969,2,False,0,False,368.0,False,500.0
143500,6,951,2.0,951.0,1958,2007,1,False,0,True,0.0,False,745.0
135000,6,1105,1.0,1105.0,1957,1957,1,False,0,False,143.0,False,546.0
153000,5,1306,1.0,992.0,1957,2000,1,False,0,False,0.0,False,860.0
157500,6,1478,2.0,1478.0,1960,1960,2,False,2,False,30.0,False,1270.0
113500,6,1142,1.0,160.0,1958,1958,1,False,1,False,82.0,False,0.0
133000,5,1268,1.0,832.0,1949,1950,1,False,1,False,0.0,False,375.0
92900,3,1040,2.0,0.0,1950,1950,2,False,0,False,0.0,False,0.0
128500,6,1133,2.0,795.0,1950,1950,1,False,0,False,0.0,False,621.0
90000,4,1040,2.0,0.0,1949,1950,2,False,0,False,0.0,False,0.0
138000,5,1904,1.0,1208.0,1950,1982,1,False,0,False,0.0,False,180.0
128000,5,1041,1.0,1041.0,1958,1958,1,False,0,False,0.0,False,0.0
139000,5,1339,1.0,1029.0,1958,1965,1,False,0,False,0.0,False,504.0
118900,5,732,1.0,732.0,1952,1952,1,False,0,False,0.0,False,630.0
138000,5,1183,1.0,528.0,1959,1959,1,False,0,True,0.0,False,433.0
132500,5,1148,1.0,1148.0,1959,1959,1,False,0,False,0.0,False,1148.0
133500,4,1461,1.0,832.0,1949,1996,2,False,0,False,0.0,False,0.0
135000,6,1495,2.0,864.0,1948,1994,1,False,0,False,0.0,False,120.0
144750,6,1806,2.0,780.0,1964,1964,1,False,0,False,420.0,False,0.0
145000,5,941,2.0,941.0,1978,1978,1,False,0,True,124.0,False,941.0
127000,6,1045,1.0,1045.0,1963,1963,1,False,1,False,0.0,False,826.0
